"911 ADBIS Symposium on Advances in Database and Information Systems","B2"
"912 APGV Symposium on Applied Perception in Graphics and Visualization","B5"
"913 AQSDT Symposium on Assessment of Quality Software Development Tools","B5"
"914 ASYNC Symposium on Asynchronous Circuits and Systems","A2"
"915 Hot Interconnect Symposium on High-Performance Interconnects","B2"
"916 COMMONSENSE Symposium on Logical Formalizations of Commonsense Reasoning","B4"
"917 LFCS Symposium on Logical Foundations of Computer Science","B5"
"918 NSDI Symposium on Networked Systems_ Design and Implementation","B1"
"919 PEPM Symposium on Partial Evaluation and Program Manipulation","B4"
"920 PLILP Symposium on Programming Language Implementation and Logic Programming","B5"
"921 PADO Symposium on Programs as Data Objects","B3"
"922 SREIS Symposium on Requirements Engineering for Information Security","B3"
"923 SPIRE Symposium on String Processing and Information Retrieval","B2"
"924 CALCULEMUS Symposium on the Integration of Symbolic Computation and Mechanized Reasoning","B2"
"925 VLFM Symposium on Visual Languages and Formal Methods","B3"
"926 SIGCSE Technical Symposium on Computer Science Education","B4"
"927 TOOLS Technology of Object-Oriented Languages and Systems Conferences","B5"
"928 TREC Text Retrieval Conference","A1"
"929 EMBC The Annual International Conference of the IEEE Engineering in Medicine and Biology Society","B2"
"930 ArtAbilitation The ArtAbilitation Conference","B5"
"931 FEF The Finite Elements in Flow Problems Conference","B5"
"932 LAW The Linguistic Annotation Workshop","B4"
"933 TCC Theory of Cryptography Conference","B1"
"934 TFP Trends in Functional Programming","B2"
"935 IFAC Triennial Event of International Federation of Automatic Control","B1"
"936 TLCA Typed Lambda Calculus and Applications","B2"
"937 UDMS Urban Data Management Symposium","B3"
"938 USENIX USENIX Annual Technical Conference","A2"
"939 FAST USENIX Conference on File and Storage Technologies","B3"
"940 NDSS Usenix Networked and Distributed System Security Symposium","B2"
"941 SECURITY Usenix Security Symposium","A2"
"942 USITS USENIX Symposium on Internet Technologies and Systems","B4"
"943 OSDI Usenix Symposium on Operating Systems Design and Implementation","B3"
"944 HotOS USENIX Workshop on Hot Topics in Operating Systems","B3"
"945 WCW Web Caching Workshop","B2"
"946 WSC Winter Simulation Conference","B1"
"947 WICSA Working IEEE/IFIP Working Conference on Software Architecture","B2"
"948 WiSME Workshop in Software Model Engineering","B2"
"949 WECWIS Workshop on Advanced Issues of E-Commerce and Web Based Information Systems","B4"
"950 EUROPT Workshop on Advances in Continuous Optimization","B4"
"951 AOSE Workshop on Agent-Oriented Software Engineering","B2"
"952 ANIREM  Workshop on Agents_ Norms and Institutions for Regulated Multiagent Systems","B5"
"953 ALG Workshop on Algorithm Engineering","B3"
"954 ALENEX Workshop on Algorithm Engineering and Experiments","B2"
"955 WADS Workshop on Algorithms and Data Structures","B2"
"956 WABI Workshop on Algorithms in Bioinformatics","B2"
"957 ANALCO Workshop on Analytic Algorithms and Combinatorics","B4"
"958 WAOA Workshop on Approximation and Online Algorithms","B3"
"959 WADS Workshop on Architecting Dependable Systems","B2"
"960 WACERTS Workshop on Architectures for Cooperative Embedded Real-Time Systems","B4"
"961 CANPC Workshop on Communication_ Architecture_ and Applications for Network-Based Parallel Computing","B3"
"962 PROPOR Workshop on Computational Processing of Written and Spoken Portuguese","B3"
"963 WCAE Workshop on Computer Architecture Education","B4"
"964 CASE Workshop on Computer-Aided Software Engineering","B5"
"965 CoALa Workshop on Contract Architectures and Languages","B4"
"966 COIN Workshop on Coordination_ Organization_ Institutions and Norms in Agent Systems","B3"
"967 CSD Workshop on Critical Systems Development","B4"
"968 CLIP Workshop on Cross-Language Information Processing","B5"
"969 CHES Workshop on Cryptographic Hardware and Embedded Systems","A1"
"970 MobiDE Workshop on Data Engineering for Wireless and Mobile Access","B4"
"971 SIGdial Workshop on Discourse and Dialogue","B1"
"972 WDAG Workshop on Distributed Algorithms","B5"
"973 DCW Workshop on Distributed Communities on the Web","B5"
"974 DSM Workshop on Distributed Shared Memory","B5"
"975 EA Workshop on Early Aspects","B3"
"976 Emnets Workshop on Embedded Networked Sensors","B2"
"977 WEA Workshop on Experimental Algorithms","B3"
"978 FTJP Workshop on Formal Techniques for Java Programs","B3"
"979 GIR Workshop on Geographic Information Retrieval","B3"
"980 IAPR -TC-15 Workshop on Graph-based Representations in Pattern Recognition","B5"
"981 HOTNETS Workshop on Hot Topics in Networks","B2"
"982 IPT Workshop on Immersive Projection Technology","B2"
"983 WITS Workshop on Information Technologies and Systems","B4"
"984 ISEAT Workshop on Integration of Software Engineering and Agent Technology","B4"
"985 JSSPP Workshop on Job Scheduling Strategies for Parallel Processing","B2"
"986 WoLLIC Workshop on Logic_ Language_ Information and Computation","B4"
"987 MAMA Workshop on Mathematical Performance Modeling and Analysis","B3"
"988 AIED Workshop on Motivation and Affect in Educational Software","B4"
"989 MIS Workshop on Multimedia Information Systems","B3"
"990 MPOOL Workshop on Multiparadigm Programming with Object Oriented Languages","B4"
"991 NIDISC Workshop on Nature Inspired Distributed Computing","B5"
"992 NetGames Workshop on Network and System Support for Games","B2"
"993 OTA Workshop on Optimization: Theories and Applications","B5"
"994 SPEC Workshop on Security and Privacy in E-commerce","B5"
"995 SAVCBS Workshop on Specification and Verification of Component-Based Systems","B4"
"996 WAFR Workshop on the Algorithmic Foundations of Robotics","B3"
"997 ED-MEDIA World Conference on Educational Multimedia_ Hypermedia and Telecommunications","B2"
"998 ICDE World Conference on Open Learning and Distance Education","B4"
"999 WebNet World Conference on the WWW and Internet","B2"
"1000 WCSMO World Congress on Structural and Multidisciplinary Optimization","B3"
"1001 IHC Simpósio sobre Fatores Humanos em Sistemas Computacionais","B3"
"1002 SBAC-PAD International Symposium on Computer Architecture and High Performance","B3"
"1003 SBBD Simpósio Brasileiro de Bancos de Dados","B3"
"1004 SBCCI Symposium on Integrated Circuits and Systems Design","B3"
"1005 SBES Simpósio Brasileiro de Engenharia de Software","B3"
"1006 SBIA Brazilian Symposium on Artificial Intelligence","B3"
"1007 SBLP Simpósio Brasileiro de Linguagens de Programação","B3"
"1008 SBMF Simpósio Brasileiro de Métodos Formais","B3"
"1009 SBRC Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos","B3"
"1010 SBRN Simpósio Brasileiro de Redes Neurais","B3"
"1011 SIBGRAPI Brazilian Symposium on Computer Graphics and Image Processing","B3"
"1012 WEBMEDIA Brazilian Symposium on Multimedia and the Web","B3"
"1013 BSB Brazilian Symposium on Bioinformatics","B4"
"1014 CLEI Conferencia Latinoamericana de Informática","B4"
"1015 GeoInfo Simpósio Brasileiro de Geoinformática","B4"
"1016 SBCARS Simpósio Brasileiro de Componentes, Arquiteturas e Reutilização de Software","B4"
"1017 SBPO Simpósio Brasileiro de Pesquisa Operacional","B4"
"1018 SBSEG Simpósio de Segurança da Informação e Sistemas Computacionais","B4"
"1019 SEMISH Seminário Integrado de Software e Hardware (SEMISH)","B4"
"1020 SVR Symposium on Virtual and Augmented Reality","B4"
"1021 WDBC Worshop Brasileiro de Desenvolvimento Baseado em Componentes","B4"
"1022 WoLLIC Workshop on Logic, Language, Information and Computation","B4"
"1023 WPERFORMANCE Workshop em Desempenho de Sistemas Computacionais e de Comunicação","B4"
"1024 ESELAW Experimental Software Engineering Latin American Workshop","B5"
"1025 IDEAS Iberoamerican Workshop on Requirements Engineering and Software Environments","B5"
"1026 LA-WASP Latin American Workshop on Aspect-Oriented Software Development","B5"
"1027 PROPOR Workshop on Computational Processing of the Portuguese Language","B5"
"1028 SBCM Simpósio Brasileiro de Computação Musical","B5"
"1029 SBGames Simpósio Brasileiro de Jogos e Entretenimento Digital","B5"
"1030 SBIE Simpósio Brasileiro de Informática na Educação","B5"
"1031 SBQS Simpósio Brasileiro de Qualidade de Software","B5"
"1032 SBSC Simpósio Brasileiro de Sistemas Colaborativos","B5"
"1033 SBSI Simpósio Brasileiro de Sistemas de Informação","B5"
"1034 SEAS Workshop on Software Engineering for Agent-Oriented Systems","B5"
"1035 SSI Symposium on System and Information Security","B5"
"1036 WAAMD Workshop em Algoritmos e Aplicações de Mineração de Dados","B5"
"1037 WCGA","B5"
"1038 WDL Workshop de Bibliotecas Digitais","B5"
"1039 WEI Workshop sobre Educação em Computação","B5"
"1040 WER Workshop de Engenharia de Requisitos","B5"
"1041 WGRS","B5"
"1042 WIE Workshop sobre Informática na Escola","B5"
"1043 WOMSDE Workshop on Ontologies and Metamodels in Software Engineering (WOMSDE)","B5"
"1044 WP2P","B5"
"1045 WSCAD Workshop em Sistemas Computacionais de Alto Desempenho","B5"
"1046 WSO Workshop de Sistemas Operacionais","B5"
"1047 WTF Workshop de Testes e Tolerância a Falhas","B5"
"1048 WTR","B5"
